City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Salalah,OM,2021-03-04 20:44:13,17.0151,54.0924,77.0,78,0,1.05
275,Ituporanga,BR,2021-03-04 20:44:13,-27.4144,-49.6025,78.01,96,100,7.0
276,Moshkovo,RU,2021-03-04 20:44:13,55.3053,83.6104,24.8,68,0,11.18
277,Coffs Harbour,AU,2021-03-04 20:44:14,-30.3,153.1333,68.0,73,0,8.05
278,Zvishavane,ZW,2021-03-04 20:44:14,-20.3267,30.0665,65.25,75,0,1.59
279,Ulety,RU,2021-03-04 20:44:14,51.3572,112.4849,-16.91,82,0,3.09
280,Mogadishu,SO,2021-03-04 20:44:15,2.0371,45.3438,78.48,83,99,21.05
281,Talnakh,RU,2021-03-04 20:44:15,69.4865,88.3972,-5.82,95,100,9.01
282,Umm Kaddadah,SD,2021-03-04 20:44:15,13.6017,26.6876,68.52,22,34,21.79
283,Khislavichi,RU,2021-03-04 20:44:15,54.1871,32.1582,24.26,97,98,7.18
284,Requena,ES,2021-03-04 20:44:16,39.4883,-1.1004,55.4,88,75,3.44
285,Sistranda,NO,2021-03-04 20:44:16,63.7256,8.834,33.8,86,40,11.5
286,Bordighera,IT,2021-03-04 20:44:16,43.7806,7.6645,51.8,87,20,3.44
287,Durban,ZA,2021-03-04 20:44:15,-29.8579,31.0292,77.0,83,20,3.44
288,Geraldton,AU,2021-03-04 20:44:16,-28.7667,114.6,66.2,94,0,8.05
289,Gazojak,TM,2021-03-04 20:44:17,41.1875,61.4036,37.22,75,0,4.68
290,Pusad,IN,2021-03-04 20:44:17,19.9,77.5833,75.06,12,0,3.96
291,Druzhba,UA,2021-03-04 20:44:17,52.0428,33.9453,31.98,94,98,8.9
292,Port-Gentil,GA,2021-03-04 20:44:18,-0.7193,8.7815,82.4,89,75,3.44
293,Trindade,BR,2021-03-04 20:44:18,-16.6494,-49.4889,80.6,69,20,3.44
294,Aqtobe,KZ,2021-03-04 20:44:18,50.2797,57.2072,24.8,86,40,31.32
295,Atambua,ID,2021-03-04 20:44:18,-9.1061,124.8925,72.99,88,3,2.26
296,Ko Samui,TH,2021-03-04 20:44:19,9.5357,99.9357,81.28,78,2,15.39
297,Sinnamary,GF,2021-03-04 20:44:19,5.3833,-52.95,79.23,82,21,12.55
298,Grindavik,IS,2021-03-04 20:44:19,63.8424,-22.4338,39.2,93,75,6.91
299,Bilibino,RU,2021-03-04 20:44:20,68.0546,166.4372,-12.8,99,100,5.48
300,Olenegorsk,RU,2021-03-04 20:44:20,68.15,33.3,10.49,96,97,3.98
301,Kieta,PG,2021-03-04 20:44:21,-6.2167,155.6333,79.48,80,100,8.08
302,Sumbe,AO,2021-03-04 20:44:21,-11.2061,13.8437,78.82,84,89,4.38
303,Cidreira,BR,2021-03-04 20:44:21,-30.1811,-50.2056,77.34,80,97,4.9
304,Tibati,CM,2021-03-04 20:44:21,6.4667,12.6333,76.68,18,94,7.27
305,Shenjiamen,CN,2021-03-04 20:44:22,29.9576,122.298,48.96,87,37,7.09
306,Buala,SB,2021-03-04 20:44:22,-8.145,159.5921,81.97,82,81,9.04
307,Hastings,GB,2021-03-04 20:43:13,50.8552,0.5729,39.99,83,94,4.0
308,Ipixuna,BR,2021-03-04 20:44:23,-1.7625,-48.8043,77.0,88,40,5.75
309,Berani,PK,2021-03-04 20:44:23,25.785,68.8069,69.8,68,0,7.2
310,Northam,GB,2021-03-04 20:44:23,51.0333,-4.2167,44.01,82,92,7.0
311,Lazaro Cardenas,MX,2021-03-04 20:44:24,17.9583,-102.2,81.7,57,0,9.8
312,Tabou,CI,2021-03-04 20:44:24,4.423,-7.3528,79.16,88,59,7.72
313,Ramsar,IR,2021-03-04 20:44:24,36.9226,50.6426,48.2,81,90,4.68
314,Ketchikan,US,2021-03-04 20:44:24,55.3422,-131.6461,39.2,87,90,3.44
315,Ust-Omchug,RU,2021-03-04 20:44:25,61.15,149.6333,-32.17,80,91,2.57
316,Timizart,DZ,2021-03-04 20:44:25,36.8,4.2667,50.49,81,82,2.71
317,Ishigaki,JP,2021-03-04 20:44:25,24.3448,124.1572,69.58,89,91,18.21
318,Saint-Leu,RE,2021-03-04 20:44:25,-21.15,55.2833,75.0,62,100,4.9
319,Ambilobe,MG,2021-03-04 20:44:25,-13.2,49.05,75.4,91,84,1.83
320,Nemuro,JP,2021-03-04 20:40:57,43.3236,145.575,37.76,91,100,26.69
321,Nabire,ID,2021-03-04 20:44:26,-3.3667,135.4833,74.98,87,100,3.44
322,Bonthe,SL,2021-03-04 20:44:26,7.5264,-12.505,79.29,86,25,9.13
323,Husavik,IS,2021-03-04 20:44:27,66.0449,-17.3389,39.2,70,40,11.5
324,Clarksburg,US,2021-03-04 20:41:28,39.2807,-80.3445,44.6,45,40,16.11
325,Hualmay,PE,2021-03-04 20:44:27,-11.0964,-77.6139,77.18,66,57,8.03
326,Biloela,AU,2021-03-04 20:44:27,-24.4167,150.5,67.6,73,0,10.07
327,Iquique,CL,2021-03-04 20:42:10,-20.2208,-70.1431,77.0,65,20,13.8
328,Santiago,CL,2021-03-04 20:43:49,-33.4569,-70.6483,96.01,35,0,8.05
329,Forio,IT,2021-03-04 20:44:28,40.7342,13.8646,51.8,71,0,3.44
330,San Fernando,PH,2021-03-04 20:44:29,15.0286,120.6898,75.2,83,75,2.3
331,Jodhpur,IN,2021-03-04 20:44:29,26.2867,73.03,66.6,15,0,5.17
332,Boyabat,TR,2021-03-04 20:40:14,41.4689,34.7667,39.06,70,0,1.21
333,Marshall,US,2021-03-04 20:44:29,34.3834,-86.3333,68.0,29,1,8.05
334,Okhotsk,RU,2021-03-04 20:44:30,59.3833,143.3,-27.27,71,0,16.31
335,Nanortalik,GL,2021-03-04 20:44:30,60.1432,-45.2371,37.44,87,98,12.68
336,Gazli,UZ,2021-03-04 20:44:30,40.1333,63.45,41.36,61,0,5.82
337,Narsaq,GL,2021-03-04 20:44:31,60.9167,-46.05,50.0,32,75,35.68
338,Port Pirie,AU,2021-03-04 20:44:31,-33.1833,138.0167,57.2,88,0,8.05
339,Mount Gambier,AU,2021-03-04 20:44:31,-37.8333,140.7667,53.6,87,90,5.75
340,Comodoro Rivadavia,AR,2021-03-04 20:41:16,-45.8667,-67.5,59.0,88,90,6.91
341,Bengkulu,ID,2021-03-04 20:42:21,-3.8004,102.2655,76.23,86,93,4.52
342,Coquimbo,CL,2021-03-04 20:40:33,-29.9533,-71.3436,66.2,77,75,12.66
343,Bria,CF,2021-03-04 20:44:32,6.5423,21.9863,76.35,23,0,4.12
344,Novyy Urengoy,RU,2021-03-04 20:44:32,66.0833,76.6333,11.23,94,100,11.59
345,Rio Grande,BR,2021-03-04 20:44:32,-32.035,-52.0986,75.2,94,75,5.75
346,Severo-Yeniseyskiy,RU,2021-03-04 20:44:33,60.3725,93.0408,9.66,95,100,6.38
347,Camacha,PT,2021-03-04 20:44:33,33.0833,-16.3333,62.6,88,75,12.66
348,Westport,US,2021-03-04 20:44:33,41.1415,-73.3579,44.6,31,40,18.41
349,Xuddur,SO,2021-03-04 20:44:33,4.1213,43.8894,73.36,70,7,19.17
350,Zyryanskoye,RU,2021-03-04 20:44:34,56.8306,86.6258,25.03,96,100,16.06
351,Lexington,US,2021-03-04 20:42:14,37.9887,-84.4777,55.0,32,1,10.36
352,Den Helder,NL,2021-03-04 20:44:34,52.9599,4.7593,37.99,81,75,17.27
353,Lagoa,PT,2021-03-04 20:44:35,39.05,-27.9833,57.49,65,60,6.62
354,Champerico,GT,2021-03-04 20:44:35,14.3,-91.9167,91.4,49,75,11.5
355,Qiyang,CN,2021-03-04 20:44:35,26.5911,111.8474,57.43,90,90,2.13
356,Kedrovyy,RU,2021-03-04 20:44:36,56.1667,91.8167,24.8,54,0,11.18
357,Petropavlivka,UA,2021-03-04 20:44:36,48.4564,36.4367,38.84,83,88,18.52
358,San Ignacio,BZ,2021-03-04 20:44:36,17.1561,-89.0714,89.6,48,20,6.91
359,Eydhafushi,MV,2021-03-04 20:44:36,5.1033,73.0708,81.84,77,9,14.9
360,Yerofey Pavlovich,RU,2021-03-04 20:44:37,53.9667,121.9667,-24.86,80,7,4.07
361,Bubaque,GW,2021-03-04 20:44:37,11.2833,-15.8333,77.9,68,4,14.0
362,Kenitra,MA,2021-03-04 20:44:37,34.261,-6.5802,60.8,94,90,9.22
363,Egvekinot,RU,2021-03-04 20:44:38,66.3167,-179.1667,1.13,95,100,30.22
364,Plouzane,FR,2021-03-04 20:44:38,48.3833,-4.6167,46.4,93,90,9.22
365,Verkhnevilyuysk,RU,2021-03-04 20:44:39,63.4453,120.3167,-29.99,83,21,6.4
366,Rincon,US,2021-03-04 20:44:39,32.296,-81.2354,73.4,25,1,4.61
367,Scottsbluff,US,2021-03-04 20:42:59,41.8666,-103.6672,59.0,18,1,11.5
368,Praia Da Vitoria,PT,2021-03-04 20:44:40,38.7333,-27.0667,59.0,82,20,8.81
369,Columbus,US,2021-03-04 20:39:45,39.9612,-82.9988,37.4,64,90,16.11
370,Raga,SS,2021-03-04 20:44:40,8.4596,25.678,78.42,17,25,7.07
371,Oistins,BB,2021-03-04 20:44:40,13.0667,-59.5333,82.4,61,75,18.41
372,Nileshwar,IN,2021-03-04 20:44:41,12.25,75.1,76.08,84,22,5.61
373,Buchanan,LR,2021-03-04 20:44:41,5.8808,-10.0467,80.6,83,40,7.25
374,Totness,SR,2021-03-04 20:44:41,5.8833,-56.3167,78.76,84,100,13.85
375,Sjovegan,NO,2021-03-04 20:44:42,68.8726,17.8474,27.0,93,90,5.75
376,Macau,MO,2021-03-04 20:44:42,22.2006,113.5461,68.0,94,40,8.05
377,Meiktila,MM,2021-03-04 20:44:42,20.8667,95.8667,69.04,42,0,5.68
378,Nokha,IN,2021-03-04 20:44:42,27.6,73.4167,70.83,20,0,7.76
379,Sitrah,BH,2021-03-04 20:44:43,26.1547,50.6206,71.6,73,0,8.05
380,Ponta Delgada,PT,2021-03-04 20:44:43,37.7333,-25.6667,55.4,82,20,20.71
381,Saint-Philippe,RE,2021-03-04 20:44:43,-21.3585,55.7679,78.8,78,20,4.61
382,Bahia Honda,CU,2021-03-04 20:44:44,22.9036,-83.1592,73.35,72,83,10.36
383,Haines Junction,CA,2021-03-04 20:44:44,60.7522,-137.5108,19.4,63,100,5.75
384,Sokoni,TZ,2021-03-04 20:44:44,-6.4333,39.55,81.95,75,100,16.62
385,Leshukonskoye,RU,2021-03-04 20:44:44,64.8989,45.7622,-0.06,93,99,3.96
386,Onega,RU,2021-03-04 20:44:45,63.9061,38.1404,4.84,95,84,6.26
387,Moen,NO,2021-03-04 20:44:45,69.1304,18.6123,21.2,93,90,5.75
388,Isangel,VU,2021-03-04 20:44:45,-19.55,169.2667,78.8,94,90,17.27
389,Gurlan,UZ,2021-03-04 20:44:46,41.8447,60.3919,33.8,80,90,2.3
390,Heishan,CN,2021-03-04 20:44:46,41.6892,122.1128,31.12,91,75,22.17
391,Marienburg,PL,2021-03-04 20:41:06,54.0359,19.0266,32.0,100,37,6.67
392,Marawi,PH,2021-03-04 20:44:47,7.9986,124.2928,72.0,90,2,5.01
393,Saint-Augustin,CA,2021-03-04 20:44:47,51.226,-58.6502,23.18,97,100,18.81
394,Tobermory,CA,2021-03-04 20:44:47,45.2501,-81.6665,19.4,58,0,12.66
395,Iztapa,GT,2021-03-04 20:44:48,13.9333,-90.7075,89.6,48,1,11.5
396,Progreso,MX,2021-03-04 20:44:48,21.2833,-89.6667,84.0,61,75,4.61
397,Havre-Saint-Pierre,CA,2021-03-04 20:44:48,50.2334,-63.5986,24.8,80,90,27.63
398,Bumba,CD,2021-03-04 20:44:49,2.1833,22.4667,79.52,46,2,2.93
399,Sakakah,SA,2021-03-04 20:44:49,29.9697,40.2064,53.6,43,0,25.32
400,Barra,BR,2021-03-04 20:44:49,-11.0894,-43.1417,82.2,59,3,1.81
401,Saint-Gaudens,FR,2021-03-04 20:44:49,43.0833,0.6667,53.6,76,90,2.68
402,Yerbogachen,RU,2021-03-04 20:44:50,61.2767,108.0108,-16.19,86,100,8.1
403,Vicuna,CL,2021-03-04 20:44:50,-30.0319,-70.7081,84.0,33,0,5.99
404,Kandi,BJ,2021-03-04 20:44:51,11.1342,2.9386,82.8,15,1,4.18
405,Pingzhuang,CN,2021-03-04 20:44:51,42.0372,119.2889,19.99,89,90,19.3
406,Aklavik,CA,2021-03-04 20:42:15,68.2191,-135.0107,-14.8,70,40,11.5
407,Natal,BR,2021-03-04 20:44:00,-5.795,-35.2094,82.4,74,20,16.11
408,Hofn,IS,2021-03-04 20:44:52,64.2539,-15.2082,40.37,69,0,3.13
409,Terrace,CA,2021-03-04 20:44:52,54.5163,-128.6035,37.4,87,90,14.97
410,Aripuana,BR,2021-03-04 20:44:52,-9.1667,-60.6333,80.89,74,100,2.84
411,La Mira,MX,2021-03-04 20:44:52,18.035,-102.3266,83.14,54,0,9.55
412,Bacolod,PH,2021-03-04 20:44:53,10.6667,122.95,76.23,85,3,9.15
413,Rafai,CF,2021-03-04 20:44:53,4.95,23.9167,74.01,27,21,0.29
414,Bushehr,IR,2021-03-04 20:44:53,28.9684,50.8385,68.0,73,90,6.91
415,Silae,PH,2021-03-04 20:44:54,8.1589,125.2825,64.71,89,0,3.33
416,Porto Novo,BJ,2021-03-04 20:44:54,6.4965,2.6036,86.0,84,40,12.66
417,Magna,US,2021-03-04 20:44:54,40.7091,-112.1016,55.0,62,40,2.53
418,Xam Nua,LA,2021-03-04 20:44:54,20.4197,104.0439,62.1,87,13,2.57
419,Moorhead,US,2021-03-04 20:44:54,46.8739,-96.7676,48.2,61,1,13.8
420,Bathsheba,BB,2021-03-04 20:44:55,13.2167,-59.5167,82.4,61,75,18.41
421,Muros,ES,2021-03-04 20:44:55,42.7762,-9.0603,55.99,85,98,3.0
422,Omboue,GA,2021-03-04 20:44:55,-1.5746,9.2618,79.65,85,100,6.73
423,Grande Prairie,CA,2021-03-04 20:44:55,55.1667,-118.8027,28.4,74,75,5.75
424,Nenjiang,CN,2021-03-04 20:44:56,49.1833,125.2167,-12.12,83,0,8.57
425,Arona,ES,2021-03-04 20:44:56,28.0996,-16.681,64.99,72,20,6.91
426,Flagstaff,US,2021-03-04 20:44:56,35.1981,-111.6513,48.99,56,40,6.91
427,Korla,CN,2021-03-04 20:44:57,41.7597,86.1469,38.52,72,0,5.08
428,Acapulco,MX,2021-03-04 20:44:17,16.8634,-99.8901,86.0,66,20,4.61
429,Shangrao,CN,2021-03-04 20:44:57,28.4532,117.9686,52.79,86,90,4.09
430,Maunabo,PR,2021-03-04 20:44:58,18.0072,-65.8993,81.0,80,2,5.01
431,Richards Bay,ZA,2021-03-04 20:44:58,-28.783,32.0377,70.05,79,0,6.22
432,Kurchum,KZ,2021-03-04 20:44:58,48.5722,83.6542,11.52,86,100,2.82
433,Wenzhou,CN,2021-03-04 20:44:59,27.9994,120.6668,53.01,97,94,2.06
434,Naantali,FI,2021-03-04 20:44:59,60.4674,22.0243,26.01,63,0,4.61
435,Suluq,LY,2021-03-04 20:44:59,31.6682,20.2521,55.36,62,0,4.21
436,Metro,ID,2021-03-04 20:44:59,-5.1131,105.3067,72.95,95,52,3.2
437,Kidal,ML,2021-03-04 20:42:20,18.4411,1.4078,78.85,18,59,12.57
438,Santa Maria,BR,2021-03-04 20:45:00,-29.6842,-53.8069,73.4,88,75,11.5
439,Whitehorse,CA,2021-03-04 20:41:24,60.7161,-135.0538,25.0,73,75,3.44
440,Murgab,TM,2021-03-04 20:45:00,37.4966,61.9714,45.54,63,6,2.39
441,Igarka,RU,2021-03-04 20:45:01,67.4667,86.5833,-3.33,91,100,15.84
442,Ulladulla,AU,2021-03-04 20:45:01,-35.35,150.4667,63.0,94,0,6.91
443,Yinchuan,CN,2021-03-04 20:45:02,38.4681,106.2731,39.52,33,4,3.31
444,Gitarama,RW,2021-03-04 20:45:03,-2.0744,29.7567,68.0,88,40,4.61
445,Begunitsy,RU,2021-03-04 20:45:03,59.5855,29.3176,26.6,59,75,13.42
446,Rawson,AR,2021-03-04 20:45:03,-43.3002,-65.1023,62.65,72,15,13.27
447,Cleburne,US,2021-03-04 20:45:04,32.3476,-97.3867,73.4,38,1,19.57
448,Kuna,US,2021-03-04 20:41:21,43.4918,-116.4201,59.0,35,1,5.75
449,Oranjemund,NA,2021-03-04 20:45:04,-28.55,16.4333,63.32,81,0,15.68
450,Alofi,NU,2021-03-04 20:45:05,-19.0595,-169.9187,82.4,78,40,10.36
451,Melnikovo,RU,2021-03-04 20:45:05,56.5558,84.085,26.01,85,100,10.0
452,Swift Current,CA,2021-03-04 20:42:35,50.2834,-107.8014,42.8,70,1,10.36
453,Laguna,US,2021-03-04 20:45:06,38.421,-121.4238,64.0,55,1,4.61
454,Olenino,RU,2021-03-04 20:45:06,56.2092,33.4889,21.79,96,26,4.94
455,Merritt Island,US,2021-03-04 20:45:06,28.5392,-80.672,69.01,59,1,10.36
456,Karagaylinskiy,RU,2021-03-04 20:45:07,54.172,86.5521,14.86,80,99,8.55
457,Sokoto,NG,2021-03-04 20:45:07,13.0609,5.239,82.8,14,0,10.67
458,Norfolk,US,2021-03-04 20:40:58,42.1668,-71.2495,37.99,44,72,24.16
459,Maumere,ID,2021-03-04 20:45:07,-8.6199,122.2111,79.14,80,22,1.66
460,Matay,EG,2021-03-04 20:45:07,28.419,30.7792,54.34,60,0,10.13
461,Kalmanka,RU,2021-03-04 20:45:08,52.8992,83.5433,21.2,58,0,11.18
462,Turukhansk,RU,2021-03-04 20:45:08,65.8167,87.9833,-0.53,89,96,17.22
463,Kapit,MY,2021-03-04 20:45:08,2.0167,112.9333,72.93,95,99,0.87
464,Great Yarmouth,GB,2021-03-04 20:45:09,52.6083,1.7305,41.0,70,75,9.22
465,Megion,RU,2021-03-04 20:45:09,61.0296,76.1136,19.4,93,90,6.71
466,Port Blair,IN,2021-03-04 20:45:09,11.6667,92.75,80.28,82,6,7.11
467,Qui Nhon,VN,2021-03-04 20:45:09,13.7667,109.2333,73.94,91,37,4.43
468,Liwale,TZ,2021-03-04 20:45:10,-9.7667,37.9333,69.87,97,100,2.57
469,Kochki,RU,2021-03-04 20:45:10,54.3358,80.4806,20.41,95,100,18.05
470,Bwanga,TZ,2021-03-04 20:45:10,-3.0308,31.7601,64.87,92,100,4.03
471,Itoman,JP,2021-03-04 20:45:11,26.1247,127.6694,66.2,82,75,11.5
472,Avera,US,2021-03-04 20:45:11,33.194,-82.5271,71.6,23,1,10.36
473,Necochea,AR,2021-03-04 20:45:11,-38.5473,-58.7368,72.0,82,20,8.01
474,Swinoujscie,PL,2021-03-04 20:45:11,53.9105,14.2471,36.0,99,47,10.25
475,Mbandaka,CD,2021-03-04 20:45:12,0.0487,18.2603,80.74,55,18,4.29
476,The Valley,AI,2021-03-04 20:45:12,18.217,-63.0578,84.2,74,20,12.66
477,Southbridge,US,2021-03-04 20:45:12,42.0751,-72.0334,36.0,25,0,1.01
478,Tubmanburg,LR,2021-03-04 20:45:13,6.8708,-10.8172,76.28,94,81,3.13
479,Teahupoo,PF,2021-03-04 20:45:13,-17.8333,-149.2667,86.0,66,75,4.61
480,Twin Falls,US,2021-03-04 20:45:13,42.3505,-114.6445,55.4,33,1,14.97
481,Maputo,MZ,2021-03-04 20:42:56,-25.9653,32.5892,78.01,83,75,1.48
482,Coxim,BR,2021-03-04 20:45:13,-18.5067,-54.76,79.68,76,61,5.26
483,Lakes Entrance,AU,2021-03-04 20:45:13,-37.8811,147.981,57.99,73,79,3.0
484,La Rioja,ES,2021-03-04 20:42:50,42.25,-2.5,52.0,93,75,2.3
485,Tay Ninh,VN,2021-03-04 20:45:14,11.3,106.1,75.9,70,13,3.62
486,Krasnorechenskiy,RU,2021-03-04 20:45:14,44.6265,135.3532,27.48,94,6,4.7
487,Key West,US,2021-03-04 20:45:15,24.5557,-81.7826,75.2,60,1,16.11
488,Pafos,CY,2021-03-04 20:45:15,34.7667,32.4167,50.0,71,20,9.22
489,Dasoguz,TM,2021-03-04 20:45:15,41.8363,59.9666,33.8,80,90,2.3
490,Busko-Zdroj,PL,2021-03-04 20:45:16,50.4708,20.7188,39.99,1,100,8.19
491,Tubuala,PA,2021-03-04 20:45:16,9.5167,-79.0333,89.6,40,40,9.22
492,Sadiqabad,PK,2021-03-04 20:45:16,28.3062,70.1307,69.03,22,0,10.25
493,Fayetteville,US,2021-03-04 20:45:05,35.0527,-78.8784,69.8,18,1,19.57
494,Puerto Escondido,MX,2021-03-04 20:45:17,15.85,-97.0667,86.0,74,1,9.22
495,Nicoya,CR,2021-03-04 20:45:17,10.1483,-85.452,89.6,37,0,23.02
496,Dourbali,TD,2021-03-04 20:45:17,11.8091,15.8632,81.81,12,23,13.02
497,Bitung,ID,2021-03-04 20:45:18,1.4451,125.1824,71.6,100,40,1.14
498,Abeokuta,NG,2021-03-04 20:45:18,7.15,3.35,84.2,84,20,10.36
499,Polewali,ID,2021-03-04 20:45:18,-3.4324,119.3435,76.3,78,90,3.18
500,Maniwaki,CA,2021-03-04 20:45:19,46.3834,-75.966,15.8,35,28,17.27
501,Sawtell,AU,2021-03-04 20:45:19,-30.3833,153.1,68.0,73,0,8.05
502,Chicama,PE,2021-03-04 20:45:19,-7.8447,-79.1469,77.0,73,40,9.22
503,Ferrol,ES,2021-03-04 20:45:19,43.4832,-8.2369,55.99,94,0,2.3
504,Puri,IN,2021-03-04 20:45:19,19.8,85.85,77.18,79,28,15.12
505,Touros,BR,2021-03-04 20:45:20,-5.1989,-35.4608,82.4,74,20,10.36
506,Prince Rupert,CA,2021-03-04 20:44:16,54.3161,-130.3201,44.6,87,20,5.75
507,Whyalla,AU,2021-03-04 20:45:20,-33.0333,137.5833,57.2,88,0,8.05
508,Mareeba,AU,2021-03-04 20:45:20,-17.0,145.4333,75.2,88,100,3.44
509,Limbazi,LV,2021-03-04 20:45:21,57.5129,24.7194,28.0,91,27,1.99
510,Montague,US,2021-03-04 20:45:21,42.5356,-72.5351,35.01,37,1,14.97
511,Saint-Francois,FR,2021-03-04 20:45:21,46.4154,3.9054,44.01,100,75,2.3
512,Kadoma,JP,2021-03-04 20:45:22,34.7333,135.5833,51.8,87,75,6.91
513,Uyuni,BO,2021-03-04 20:45:22,-20.4597,-66.825,65.86,28,58,11.52
514,Abu Zabad,SD,2021-03-04 20:45:22,12.35,29.25,70.03,20,38,15.66
515,Svetlogorsk,BY,2021-03-04 20:45:23,52.6333,29.7333,31.69,98,100,7.18
516,Erenhot,CN,2021-03-04 20:45:23,43.6475,111.9767,15.17,87,49,16.11
517,Khani,GE,2021-03-04 20:45:23,41.9563,42.9566,32.0,93,0,3.44
518,Emerald,AU,2021-03-04 20:45:23,-23.5333,148.1667,69.8,83,0,11.65
519,Srednekolymsk,RU,2021-03-04 20:45:23,67.45,153.6833,-10.91,89,100,18.63
520,Kaihua,CN,2021-03-04 20:45:24,23.3687,104.28,55.47,91,68,6.87
521,Thohoyandou,ZA,2021-03-04 20:44:33,-22.9456,30.485,67.05,64,0,1.57
522,Prieska,ZA,2021-03-04 20:45:24,-29.6641,22.7474,77.38,17,11,12.17
523,Mae Hong Son,TH,2021-03-04 20:45:24,19.3003,97.9685,67.64,59,0,1.28
524,Inhambane,MZ,2021-03-04 20:45:25,-23.865,35.3833,75.11,90,0,4.99
525,Golden,US,2021-03-04 20:42:29,39.7555,-105.2211,44.6,36,90,13.8
526,Atar,MR,2021-03-04 20:45:25,20.5169,-13.0499,74.3,16,100,8.46
527,Warmbad,NA,2021-03-04 20:45:26,-28.45,18.7333,79.21,27,0,13.56
528,Dakoro,NE,2021-03-04 20:45:26,14.5106,6.765,79.23,10,0,11.27
529,Honiara,SB,2021-03-04 20:45:03,-9.4333,159.95,80.37,89,100,5.5
530,Adeje,ES,2021-03-04 20:42:31,28.1227,-16.726,64.99,72,20,6.91
531,Celestun,MX,2021-03-04 20:45:26,20.8667,-90.4,78.31,73,39,14.25
532,Cabedelo,BR,2021-03-04 20:45:26,-6.9811,-34.8339,78.8,89,75,14.97
533,Yulara,AU,2021-03-04 20:45:27,-25.2406,130.9889,80.6,24,40,9.22
534,Zhanaozen,KZ,2021-03-04 20:45:27,43.3,52.8,32.11,77,0,6.11
535,Khash,IR,2021-03-04 20:45:27,28.2211,61.2158,56.91,34,0,3.78
536,Edson,CA,2021-03-04 20:44:27,53.5835,-116.4356,37.4,55,1,3.51
537,Rawlins,US,2021-03-04 20:45:28,41.7911,-107.2387,41.0,56,20,4.34
538,Koslan,RU,2021-03-04 20:45:28,63.4564,48.8989,-4.86,98,90,4.21
539,Shelburne,CA,2021-03-04 20:45:19,44.0787,-80.2041,21.0,70,1,16.08
540,Kaya,BF,2021-03-04 20:45:28,13.0917,-1.0844,85.71,14,25,8.52
541,Kaliua,TZ,2021-03-04 20:45:29,-5.0606,31.7936,67.3,86,100,2.64
542,Reguengos De Monsaraz,PT,2021-03-04 20:45:29,38.4253,-7.5349,57.2,82,40,12.66
543,Olafsvik,IS,2021-03-04 20:45:29,64.8945,-23.7142,40.78,87,99,12.77
544,Jalu,LY,2021-03-04 20:45:30,29.0331,21.5482,54.91,45,0,6.44
545,Bodden Town,KY,2021-03-04 20:45:30,19.2833,-81.25,84.2,58,20,6.91
546,Suez,EG,2021-03-04 20:45:30,29.9737,32.5263,57.56,63,0,6.49
547,Neuquen,AR,2021-03-04 20:45:31,-38.9516,-68.0591,75.2,60,40,5.75
548,Nautla,MX,2021-03-04 20:45:31,20.2167,-96.7833,74.3,73,39,8.14
549,Baruun-Urt,MN,2021-03-04 20:45:31,46.6806,113.2792,-7.55,89,21,5.79
550,Grand Forks,US,2021-03-04 20:45:32,47.9417,-97.4337,50.0,53,1,12.66
551,Rybachiy,RU,2021-03-04 20:45:32,48.7073,44.7449,35.6,75,0,24.61
